,TRADE_DT,S_INFO_WINDCODE,S_DQ_CLOSE
1568,20160621,000300.SH,3106.3175
1569,20160622,000300.SH,3133.9611
1570,20160623,000300.SH,3117.3168
1571,20160624,000300.SH,3077.1554
1572,20160627,000300.SH,3120.5443
1573,20160628,000300.SH,3136.4013
1574,20160629,000300.SH,3151.3898
1575,20160630,000300.SH,3153.921
1576,20160701,000300.SH,3154.2003
1577,20160704,000300.SH,3204.6962
1578,20160705,000300.SH,3207.3827
1579,20160706,000300.SH,3216.8035
1580,20160707,000300.SH,3209.9542
1581,20160708,000300.SH,3192.2804
1582,20160711,000300.SH,3203.3298
1583,20160712,000300.SH,3273.1823
1584,20160713,000300.SH,3282.8681
1585,20160714,000300.SH,3276.7637
1586,20160715,000300.SH,3276.2775
1587,20160718,000300.SH,3262.0222
1588,20160719,000300.SH,3248.2341
1589,20160720,000300.SH,3237.6051
1590,20160721,000300.SH,3252.5227
1591,20160722,000300.SH,3225.1621
1592,20160725,000300.SH,3230.885
1593,20160726,000300.SH,3269.5882
1594,20160727,000300.SH,3218.243
1595,20160728,000300.SH,3221.1365
1596,20160729,000300.SH,3203.9304
1597,20160801,000300.SH,3176.8091
1598,20160802,000300.SH,3189.0529
1599,20160803,000300.SH,3193.5073
1600,20160804,000300.SH,3201.2888
1601,20160805,000300.SH,3205.1101
1602,20160808,000300.SH,3234.1833
1603,20160809,000300.SH,3256.9813
1604,20160810,000300.SH,3243.3409
1605,20160811,000300.SH,3233.3604
1606,20160812,000300.SH,3294.2337
1607,20160815,000300.SH,3393.4239
1608,20160816,000300.SH,3378.2451
1609,20160817,000300.SH,3373.0476
1610,20160818,000300.SH,3364.4851
1611,20160819,000300.SH,3365.0197
1612,20160822,000300.SH,3336.7949
1613,20160823,000300.SH,3341.8298
1614,20160824,000300.SH,3329.8631
1615,20160825,000300.SH,3308.9721
1616,20160826,000300.SH,3307.0902
1617,20160829,000300.SH,3307.7812
1618,20160830,000300.SH,3311.9872
1619,20160831,000300.SH,3327.7938
1620,20160901,000300.SH,3301.5767
1621,20160902,000300.SH,3314.1142
1622,20160905,000300.SH,3319.6803
1623,20160906,000300.SH,3342.6259
1624,20160907,000300.SH,3340.8172
1625,20160908,000300.SH,3339.564
1626,20160909,000300.SH,3318.044
1627,20160912,000300.SH,3262.6043
1628,20160913,000300.SH,3260.333
1629,20160914,000300.SH,3238.7299
1630,20160919,000300.SH,3263.1242
1631,20160920,000300.SH,3257.4034
1632,20160921,000300.SH,3266.6363
1633,20160922,000300.SH,3291.1211
1634,20160923,000300.SH,3275.6665
1635,20160926,000300.SH,3220.2838
1636,20160927,000300.SH,3240.7546
1637,20160928,000300.SH,3230.8904
1638,20160929,000300.SH,3244.3874
1639,20160930,000300.SH,3253.2848
1640,20161010,000300.SH,3293.8689
1641,20161011,000300.SH,3306.5573
1642,20161012,000300.SH,3300.0099
1643,20161013,000300.SH,3302.6455
1644,20161014,000300.SH,3305.8481
1645,20161017,000300.SH,3277.8787
1646,20161018,000300.SH,3321.3324
1647,20161019,000300.SH,3316.2407
1648,20161020,000300.SH,3318.6044
1649,20161021,000300.SH,3327.74
1650,20161024,000300.SH,3367.5778
1651,20161025,000300.SH,3367.4547
1652,20161026,000300.SH,3354.8003
1653,20161027,000300.SH,3345.695
1654,20161028,000300.SH,3340.1262
1655,20161031,000300.SH,3336.2778
1656,20161101,000300.SH,3359.0515
1657,20161102,000300.SH,3333.3524
1658,20161103,000300.SH,3365.085
1659,20161104,000300.SH,3354.1749
1660,20161107,000300.SH,3356.5916
1661,20161108,000300.SH,3371.1177
1662,20161109,000300.SH,3353.0547
1663,20161110,000300.SH,3390.6119
1664,20161111,000300.SH,3417.2211
1665,20161114,000300.SH,3430.2482
1666,20161115,000300.SH,3429.8697
1667,20161116,000300.SH,3429.5921
1668,20161117,000300.SH,3436.535
1669,20161118,000300.SH,3417.4554
1670,20161121,000300.SH,3441.1106
1671,20161122,000300.SH,3468.3637
1672,20161123,000300.SH,3474.7289
1673,20161124,000300.SH,3488.7402
1674,20161125,000300.SH,3521.2984
1675,20161128,000300.SH,3535.0807
1676,20161129,000300.SH,3564.0404
1677,20161130,000300.SH,3538.001
1678,20161201,000300.SH,3565.036
1679,20161202,000300.SH,3528.9547
1680,20161205,000300.SH,3469.4073
1681,20161206,000300.SH,3459.1533
1682,20161207,000300.SH,3475.7473
1683,20161208,000300.SH,3470.1426
1684,20161209,000300.SH,3493.7004
1685,20161212,000300.SH,3409.1794
1686,20161213,000300.SH,3405.0355
1687,20161214,000300.SH,3378.9453
1688,20161215,000300.SH,3340.4338
1689,20161216,000300.SH,3346.0305
1690,20161219,000300.SH,3328.9827
1691,20161220,000300.SH,3309.0641
1692,20161221,000300.SH,3338.536
1693,20161222,000300.SH,3335.672
1694,20161223,000300.SH,3307.5991
1695,20161226,000300.SH,3322.4006
1696,20161227,000300.SH,3316.3852
1697,20161228,000300.SH,3301.8887
1698,20161229,000300.SH,3297.7648
1699,20161230,000300.SH,3310.0808
1700,20170103,000300.SH,3342.2272
1701,20170104,000300.SH,3368.3117
1702,20170105,000300.SH,3367.7892
1703,20170106,000300.SH,3347.6665
1704,20170109,000300.SH,3363.9014
1705,20170110,000300.SH,3358.2716
1706,20170111,000300.SH,3334.4954
1707,20170112,000300.SH,3317.6241
1708,20170113,000300.SH,3319.9122
1709,20170116,000300.SH,3319.4455
1710,20170117,000300.SH,3326.3563
1711,20170118,000300.SH,3339.3653
1712,20170119,000300.SH,3329.2891
1713,20170120,000300.SH,3354.8891
1714,20170123,000300.SH,3364.0808
1715,20170124,000300.SH,3364.4509
1716,20170125,000300.SH,3375.9042
1717,20170126,000300.SH,3387.9606
1718,20170203,000300.SH,3364.4923
1719,20170206,000300.SH,3373.2051
1720,20170207,000300.SH,3365.6849
1721,20170208,000300.SH,3383.2878
1722,20170209,000300.SH,3396.2924
1723,20170210,000300.SH,3413.4868
1724,20170213,000300.SH,3436.275
1725,20170214,000300.SH,3435.8042
1726,20170215,000300.SH,3421.7131
1727,20170216,000300.SH,3440.9331
1728,20170217,000300.SH,3421.4419
1729,20170220,000300.SH,3471.3926
1730,20170221,000300.SH,3482.823
1731,20170222,000300.SH,3489.7567
1732,20170223,000300.SH,3473.3236
1733,20170224,000300.SH,3473.8517
1734,20170227,000300.SH,3446.2228
1735,20170228,000300.SH,3452.8103
1736,20170301,000300.SH,3458.4376
1737,20170302,000300.SH,3435.0963
1738,20170303,000300.SH,3427.8628
1739,20170306,000300.SH,3446.484
1740,20170307,000300.SH,3453.9565
1741,20170308,000300.SH,3448.7313
1742,20170309,000300.SH,3426.9438
1743,20170310,000300.SH,3427.8916
1744,20170313,000300.SH,3458.098
1745,20170314,000300.SH,3456.6934
1746,20170315,000300.SH,3463.6436
1747,20170316,000300.SH,3481.5066
1748,20170317,000300.SH,3445.8051
1749,20170320,000300.SH,3449.6126
1750,20170321,000300.SH,3466.3468
1751,20170322,000300.SH,3450.0502
1752,20170323,000300.SH,3461.9782
1753,20170324,000300.SH,3489.5997
1754,20170327,000300.SH,3478.0385
1755,20170328,000300.SH,3469.8093
1756,20170329,000300.SH,3465.1933
1757,20170330,000300.SH,3436.758
1758,20170331,000300.SH,3456.0455
1759,20170405,000300.SH,3503.8932
1760,20170406,000300.SH,3514.0469
1761,20170407,000300.SH,3517.4634
1762,20170410,000300.SH,3505.1392
1763,20170411,000300.SH,3517.328
1764,20170412,000300.SH,3509.4387
1765,20170413,000300.SH,3514.5662
1766,20170414,000300.SH,3486.5045
1767,20170417,000300.SH,3479.9417
1768,20170418,000300.SH,3462.7429
1769,20170419,000300.SH,3445.8761
1770,20170420,000300.SH,3461.5481
1771,20170421,000300.SH,3466.7865
1772,20170424,000300.SH,3431.2587
1773,20170425,000300.SH,3440.9743
1774,20170426,000300.SH,3445.1832
1775,20170427,000300.SH,3446.7202
1776,20170428,000300.SH,3439.753
1777,20170502,000300.SH,3426.5766
1778,20170503,000300.SH,3413.1282
1779,20170504,000300.SH,3404.3864
1780,20170505,000300.SH,3382.5502
1781,20170508,000300.SH,3358.8125
1782,20170509,000300.SH,3352.5324
1783,20170510,000300.SH,3337.7007
1784,20170511,000300.SH,3356.6459
1785,20170512,000300.SH,3385.3787
1786,20170515,000300.SH,3399.1937
1787,20170516,000300.SH,3428.6491
1788,20170517,000300.SH,3409.9656
1789,20170518,000300.SH,3398.1127
1790,20170519,000300.SH,3403.8492
1791,20170522,000300.SH,3411.2387
1792,20170523,000300.SH,3424.194
1793,20170524,000300.SH,3424.1669
1794,20170525,000300.SH,3485.6581
1795,20170526,000300.SH,3480.4345
1796,20170531,000300.SH,3492.8845
1797,20170601,000300.SH,3497.7382
1798,20170602,000300.SH,3486.5074
1799,20170605,000300.SH,3468.7538
1800,20170606,000300.SH,3492.8816
1801,20170607,000300.SH,3533.8718
1802,20170608,000300.SH,3560.9786
1803,20170609,000300.SH,3576.1703
1804,20170612,000300.SH,3574.3894
1805,20170613,000300.SH,3582.2674
1806,20170614,000300.SH,3535.2987
1807,20170615,000300.SH,3528.7926
1808,20170616,000300.SH,3518.7611
1809,20170619,000300.SH,3553.6653
1810,20170620,000300.SH,3546.494
1811,20170621,000300.SH,3587.955
1812,20170622,000300.SH,3590.3425
1813,20170623,000300.SH,3622.8831
1814,20170626,000300.SH,3668.0919
1815,20170627,000300.SH,3674.7152
1816,20170628,000300.SH,3646.1666
1817,20170629,000300.SH,3668.8279
1818,20170630,000300.SH,3666.7977
1819,20170703,000300.SH,3650.8463
1820,20170704,000300.SH,3619.9841
1821,20170705,000300.SH,3659.6795
1822,20170706,000300.SH,3660.0967
1823,20170707,000300.SH,3655.9293
1824,20170710,000300.SH,3653.6868
1825,20170711,000300.SH,3670.8086
1826,20170712,000300.SH,3658.8236
1827,20170713,000300.SH,3686.9205
1828,20170714,000300.SH,3703.094
1829,20170717,000300.SH,3663.5575
1830,20170718,000300.SH,3667.1807
1831,20170719,000300.SH,3729.7466
1832,20170720,000300.SH,3747.8843
1833,20170721,000300.SH,3728.5976
1834,20170724,000300.SH,3743.4686
1835,20170725,000300.SH,3719.559
1836,20170726,000300.SH,3705.3884
1837,20170727,000300.SH,3712.1947
1838,20170728,000300.SH,3721.8914
1839,20170731,000300.SH,3737.8732
1840,20170801,000300.SH,3770.3828
1841,20170802,000300.SH,3760.8525
1842,20170803,000300.SH,3727.8264
1843,20170804,000300.SH,3707.5796
1844,20170807,000300.SH,3726.7948
1845,20170808,000300.SH,3732.2129
1846,20170809,000300.SH,3731.044
1847,20170810,000300.SH,3715.9208
1848,20170811,000300.SH,3647.3503
1849,20170814,000300.SH,3694.6831
1850,20170815,000300.SH,3706.0566
1851,20170816,000300.SH,3701.4207
1852,20170817,000300.SH,3721.277
1853,20170818,000300.SH,3724.6748
1854,20170821,000300.SH,3740.9941
1855,20170822,000300.SH,3752.298
1856,20170823,000300.SH,3756.0884
1857,20170824,000300.SH,3734.6458
1858,20170825,000300.SH,3795.7544
1859,20170828,000300.SH,3842.7119
1860,20170829,000300.SH,3834.5376
1861,20170830,000300.SH,3834.3005
1862,20170831,000300.SH,3822.0928
1863,20170901,000300.SH,3830.5383
1864,20170904,000300.SH,3845.6163
1865,20170905,000300.SH,3857.0464
1866,20170906,000300.SH,3849.4499
1867,20170907,000300.SH,3829.8713
1868,20170908,000300.SH,3825.9895
1869,20170911,000300.SH,3825.6453
1870,20170912,000300.SH,3837.9341
1871,20170913,000300.SH,3842.6061
1872,20170914,000300.SH,3829.9554
1873,20170915,000300.SH,3831.2965
1874,20170918,000300.SH,3843.1428
1875,20170919,000300.SH,3832.1161
1876,20170920,000300.SH,3842.4353
1877,20170921,000300.SH,3837.8176
1878,20170922,000300.SH,3837.7304
1879,20170925,000300.SH,3817.7915
1880,20170926,000300.SH,3820.7816
1881,20170927,000300.SH,3821.2
1882,20170928,000300.SH,3822.5386
1883,20170929,000300.SH,3836.5013
1884,20171009,000300.SH,3882.2076
1885,20171010,000300.SH,3889.8637
1886,20171011,000300.SH,3902.6868
1887,20171012,000300.SH,3912.9536
1888,20171013,000300.SH,3921.0017
1889,20171016,000300.SH,3913.4462
1890,20171017,000300.SH,3913.0688
1891,20171018,000300.SH,3944.1626
1892,20171019,000300.SH,3931.2495
1893,20171020,000300.SH,3926.852
1894,20171023,000300.SH,3930.7981
1895,20171024,000300.SH,3959.3953
1896,20171025,000300.SH,3976.949
1897,20171026,000300.SH,3993.5752
1898,20171027,000300.SH,4021.9676
1899,20171030,000300.SH,4009.7218
1900,20171031,000300.SH,4006.7179
1901,20171101,000300.SH,3996.6221
1902,20171102,000300.SH,3997.1343
1903,20171103,000300.SH,3992.6979
1904,20171106,000300.SH,4020.8896
1905,20171107,000300.SH,4054.2465
1906,20171108,000300.SH,4048.0057
1907,20171109,000300.SH,4075.8998
1908,20171110,000300.SH,4111.9112
1909,20171113,000300.SH,4128.0733
1910,20171114,000300.SH,4099.351
1911,20171115,000300.SH,4073.6696
1912,20171116,000300.SH,4105.0122
1913,20171117,000300.SH,4120.8508
1914,20171120,000300.SH,4143.8334
1915,20171121,000300.SH,4217.7015
1916,20171122,000300.SH,4227.5666
1917,20171123,000300.SH,4102.3966
1918,20171124,000300.SH,4104.2034
1919,20171127,000300.SH,4049.9475
1920,20171128,000300.SH,4055.8235
1921,20171129,000300.SH,4053.7529
1922,20171130,000300.SH,4006.0993
1923,20171201,000300.SH,3998.1365
1924,20171204,000300.SH,4018.8571
1925,20171205,000300.SH,4040.1704
1926,20171206,000300.SH,4015.8211
1927,20171207,000300.SH,3971.0569
1928,20171208,000300.SH,4003.3792
1929,20171211,000300.SH,4069.4997
1930,20171212,000300.SH,4016.0163
1931,20171213,000300.SH,4050.0927
1932,20171214,000300.SH,4026.1516
1933,20171215,000300.SH,3980.8558
1934,20171218,000300.SH,3985.2914
1935,20171219,000300.SH,4035.3294
1936,20171220,000300.SH,4030.4898
1937,20171221,000300.SH,4067.8485
1938,20171222,000300.SH,4054.5984
1939,20171225,000300.SH,4041.5401
1940,20171226,000300.SH,4053.6224
1941,20171227,000300.SH,3991.2075
1942,20171228,000300.SH,4018.8974
1943,20171229,000300.SH,4030.8549
1944,20180102,000300.SH,4087.4012
1945,20180103,000300.SH,4111.3925
1946,20180104,000300.SH,4128.8119
1947,20180105,000300.SH,4138.7505
1948,20180108,000300.SH,4160.1595
1949,20180109,000300.SH,4189.2977
1950,20180110,000300.SH,4207.8132
1951,20180111,000300.SH,4205.5863
1952,20180112,000300.SH,4225.001
1953,20180115,000300.SH,4225.2393
1954,20180116,000300.SH,4258.473
1955,20180117,000300.SH,4248.1164
1956,20180118,000300.SH,4271.4168
1957,20180119,000300.SH,4285.395
1958,20180122,000300.SH,4336.5974
1959,20180123,000300.SH,4382.6129
1960,20180124,000300.SH,4389.8853
1961,20180125,000300.SH,4365.0794
1962,20180126,000300.SH,4381.2996
1963,20180129,000300.SH,4302.0181
1964,20180130,000300.SH,4256.1021
1965,20180131,000300.SH,4275.8986
1966,20180201,000300.SH,4245.8978
1967,20180202,000300.SH,4271.2326
1968,20180205,000300.SH,4274.1464
1969,20180206,000300.SH,4148.8856
1970,20180207,000300.SH,4050.4972
1971,20180208,000300.SH,4012.0472
1972,20180209,000300.SH,3840.6527
1973,20180212,000300.SH,3890.1046
1974,20180213,000300.SH,3935.6324
1975,20180214,000300.SH,3966.9614
1976,20180222,000300.SH,4052.7332
1977,20180223,000300.SH,4071.0889
1978,20180226,000300.SH,4118.4186
1979,20180227,000300.SH,4058.9806
1980,20180228,000300.SH,4023.6415
1981,20180301,000300.SH,4049.0863
1982,20180302,000300.SH,4016.461
1983,20180305,000300.SH,4018.097
1984,20180306,000300.SH,4066.5647
1985,20180307,000300.SH,4036.6536
1986,20180308,000300.SH,4077.6001
1987,20180309,000300.SH,4108.8652
1988,20180312,000300.SH,4127.6662
1989,20180313,000300.SH,4091.2533
1990,20180314,000300.SH,4073.3447
1991,20180315,000300.SH,4096.1627
1992,20180316,000300.SH,4056.4226
1993,20180319,000300.SH,4074.2479
1994,20180320,000300.SH,4077.7041
1995,20180321,000300.SH,4061.0502
1996,20180322,000300.SH,4020.349
1997,20180323,000300.SH,3904.9355
1998,20180326,000300.SH,3879.893
1999,20180327,000300.SH,3913.2689
2000,20180328,000300.SH,3842.7155
2001,20180329,000300.SH,3894.0498
2002,20180330,000300.SH,3898.4977
2003,20180402,000300.SH,3886.9189
2004,20180403,000300.SH,3862.4796
2005,20180404,000300.SH,3854.8625
2006,20180409,000300.SH,3852.9292
2007,20180410,000300.SH,3927.1729
2008,20180411,000300.SH,3938.3434
2009,20180412,000300.SH,3898.6354
2010,20180413,000300.SH,3871.1443
2011,20180416,000300.SH,3808.863
2012,20180417,000300.SH,3748.6412
2013,20180418,000300.SH,3766.282
2014,20180419,000300.SH,3811.843
2015,20180420,000300.SH,3760.8543
2016,20180423,000300.SH,3766.3257
2017,20180424,000300.SH,3843.4886
2018,20180425,000300.SH,3828.7015
2019,20180426,000300.SH,3755.4941
2020,20180427,000300.SH,3756.8765
2021,20180502,000300.SH,3763.6461
2022,20180503,000300.SH,3793.0001
2023,20180504,000300.SH,3774.5981
2024,20180507,000300.SH,3834.1877
2025,20180508,000300.SH,3878.6767
2026,20180509,000300.SH,3871.6152
2027,20180510,000300.SH,3893.0565
2028,20180511,000300.SH,3872.8383
2029,20180514,000300.SH,3909.2933
2030,20180515,000300.SH,3924.0975
2031,20180516,000300.SH,3892.8442
2032,20180517,000300.SH,3864.0507
2033,20180518,000300.SH,3903.0637
2034,20180521,000300.SH,3921.2421
2035,20180522,000300.SH,3906.2081
2036,20180523,000300.SH,3854.5825
2037,20180524,000300.SH,3827.217
2038,20180525,000300.SH,3816.498
2039,20180528,000300.SH,3833.2599
2040,20180529,000300.SH,3804.0093
2041,20180530,000300.SH,3723.3724
2042,20180531,000300.SH,3802.3759
2043,20180601,000300.SH,3770.5891
2044,20180604,000300.SH,3807.5781
2045,20180605,000300.SH,3845.3164
2046,20180606,000300.SH,3837.3511
2047,20180607,000300.SH,3831.0128
2048,20180608,000300.SH,3779.6159
2049,20180611,000300.SH,3779.9818
2050,20180612,000300.SH,3825.9534
2051,20180613,000300.SH,3788.3391
2052,20180614,000300.SH,3773.3655
2053,20180615,000300.SH,3753.4338
2054,20180619,000300.SH,3621.1166
2055,20180620,000300.SH,3635.4436
2056,20180621,000300.SH,3592.965
2057,20180622,000300.SH,3608.9046
2058,20180625,000300.SH,3560.4777
2059,20180626,000300.SH,3531.1112
2060,20180627,000300.SH,3459.2621
2061,20180628,000300.SH,3423.5255
2062,20180629,000300.SH,3510.9845
2063,20180702,000300.SH,3407.9638
2064,20180703,000300.SH,3409.2801
2065,20180704,000300.SH,3363.7473
2066,20180705,000300.SH,3342.4379
2067,20180706,000300.SH,3365.1227
2068,20180709,000300.SH,3459.1837
2069,20180710,000300.SH,3467.5155
2070,20180711,000300.SH,3407.5297
2071,20180712,000300.SH,3481.0559
2072,20180713,000300.SH,3492.6897
2073,20180716,000300.SH,3472.0859
2074,20180717,000300.SH,3449.3773
2075,20180718,000300.SH,3431.3227
2076,20180719,000300.SH,3428.343
2077,20180720,000300.SH,3492.8938
2078,20180723,000300.SH,3525.7503
2079,20180724,000300.SH,3581.7057
2080,20180725,000300.SH,3577.7522
2081,20180726,000300.SH,3536.2456
2082,20180727,000300.SH,3521.2269
2083,20180730,000300.SH,3515.0794
2084,20180731,000300.SH,3517.6568
2085,20180801,000300.SH,3447.3882
2086,20180802,000300.SH,3370.9579
2087,20180803,000300.SH,3315.2839
2088,20180806,000300.SH,3273.2728
2089,20180807,000300.SH,3368.8695
2090,20180808,000300.SH,3314.5075
2091,20180809,000300.SH,3397.5298
2092,20180810,000300.SH,3405.0191
2093,20180813,000300.SH,3390.3441
2094,20180814,000300.SH,3372.9137
2095,20180815,000300.SH,3291.976
2096,20180816,000300.SH,3276.7276
2097,20180817,000300.SH,3229.6198
2098,20180820,000300.SH,3267.2498
2099,20180821,000300.SH,3326.6489
2100,20180822,000300.SH,3307.9545
2101,20180823,000300.SH,3320.0257
2102,20180824,000300.SH,3325.3347
2103,20180827,000300.SH,3406.5735
2104,20180828,000300.SH,3400.1705
2105,20180829,000300.SH,3386.5736
2106,20180830,000300.SH,3351.0942
2107,20180831,000300.SH,3334.5036
2108,20180903,000300.SH,3321.8248
2109,20180904,000300.SH,3363.8984
2110,20180905,000300.SH,3298.1412
2111,20180906,000300.SH,3262.8808
2112,20180907,000300.SH,3277.6438
2113,20180910,000300.SH,3230.0681
2114,20180911,000300.SH,3224.2116
2115,20180912,000300.SH,3202.0248
2116,20180913,000300.SH,3236.5662
2117,20180914,000300.SH,3242.0902
2118,20180917,000300.SH,3204.9224
2119,20180918,000300.SH,3269.4319
2120,20180919,000300.SH,3312.4823
2121,20180920,000300.SH,3310.1258
2122,20180921,000300.SH,3410.4856
2123,20180925,000300.SH,3379.8043
2124,20180926,000300.SH,3417.2413
2125,20180927,000300.SH,3403.5902
2126,20180928,000300.SH,3438.8649
2127,20181008,000300.SH,3290.8988
2128,20181009,000300.SH,3288.6906
2129,20181010,000300.SH,3281.5978
2130,20181011,000300.SH,3124.1139
2131,20181012,000300.SH,3170.7262
2132,20181015,000300.SH,3126.4516
2133,20181016,000300.SH,3100.9738
2134,20181017,000300.SH,3118.2463
2135,20181018,000300.SH,3044.3918
2136,20181019,000300.SH,3134.9455
2137,20181022,000300.SH,3270.2732
2138,20181023,000300.SH,3183.4257
2139,20181024,000300.SH,3188.2018
2140,20181025,000300.SH,3194.3084
2141,20181026,000300.SH,3173.635
2142,20181029,000300.SH,3076.8889
2143,20181030,000300.SH,3110.2605
2144,20181031,000300.SH,3153.8234
2145,20181101,000300.SH,3177.0338
2146,20181102,000300.SH,3290.2455
2147,20181105,000300.SH,3262.8351
2148,20181106,000300.SH,3243.1504
2149,20181107,000300.SH,3221.9101
2150,20181108,000300.SH,3212.7737
2151,20181109,000300.SH,3167.4442
2152,20181112,000300.SH,3205.1407
2153,20181113,000300.SH,3237.3823
2154,20181114,000300.SH,3204.9427
2155,20181115,000300.SH,3242.3715
2156,20181116,000300.SH,3257.6735
2157,20181119,000300.SH,3294.6031
2158,20181120,000300.SH,3218.4076
2159,20181121,000300.SH,3226.4918
2160,20181122,000300.SH,3214.4273
2161,20181123,000300.SH,3143.4752
2162,20181126,000300.SH,3141.2434
2163,20181127,000300.SH,3137.2413
2164,20181128,000300.SH,3178.9326
2165,20181129,000300.SH,3137.6542
2166,20181130,000300.SH,3172.69
2167,20181203,000300.SH,3260.9502
2168,20181204,000300.SH,3267.7095
2169,20181205,000300.SH,3252.0041
2170,20181206,000300.SH,3181.673
2171,20181207,000300.SH,3181.5646
2172,20181210,000300.SH,3144.7631
2173,20181211,000300.SH,3159.8158
2174,20181212,000300.SH,3170.6092
2175,20181213,000300.SH,3219.6924
2176,20181214,000300.SH,3165.9109
2177,20181217,000300.SH,3161.1966
2178,20181218,000300.SH,3128.4265
2179,20181219,000300.SH,3091.1255
2180,20181220,000300.SH,3067.4169
2181,20181221,000300.SH,3029.3951
2182,20181224,000300.SH,3038.1981
2183,20181225,000300.SH,3017.2815
2184,20181226,000300.SH,3002.0327
2185,20181227,000300.SH,2990.5057
2186,20181228,000300.SH,3010.6536
2187,20190102,000300.SH,2969.5353
2188,20190103,000300.SH,2964.8421
2189,20190104,000300.SH,3035.8741
2190,20190107,000300.SH,3054.303
2191,20190108,000300.SH,3047.7035
2192,20190109,000300.SH,3078.4759
2193,20190110,000300.SH,3072.6864
2194,20190111,000300.SH,3094.7782
2195,20190114,000300.SH,3067.7845
2196,20190115,000300.SH,3127.9904
2197,20190116,000300.SH,3128.6517
2198,20190117,000300.SH,3111.4168
2199,20190118,000300.SH,3168.1739
2200,20190121,000300.SH,3185.6364
2201,20190122,000300.SH,3143.3171
2202,20190123,000300.SH,3141.0532
2203,20190124,000300.SH,3158.7817
2204,20190125,000300.SH,3184.4696
2205,20190128,000300.SH,3183.7777
2206,20190129,000300.SH,3193.9698
2207,20190130,000300.SH,3168.4829
2208,20190131,000300.SH,3201.6331
2209,20190201,000300.SH,3247.3971
2210,20190211,000300.SH,3306.4725
2211,20190212,000300.SH,3330.3353
2212,20190213,000300.SH,3397.0276
2213,20190214,000300.SH,3402.1403
2214,20190215,000300.SH,3338.7047
2215,20190218,000300.SH,3445.7448
2216,20190219,000300.SH,3439.6078
2217,20190220,000300.SH,3451.9273
2218,20190221,000300.SH,3442.7056
2219,20190222,000300.SH,3520.1182
2220,20190225,000300.SH,3729.4831
2221,20190226,000300.SH,3684.6935
2222,20190227,000300.SH,3678.3921
2223,20190228,000300.SH,3669.3703
2224,20190301,000300.SH,3749.7143
2225,20190304,000300.SH,3794.104
2226,20190305,000300.SH,3816.0132
2227,20190306,000300.SH,3848.0903
2228,20190307,000300.SH,3808.8497
2229,20190308,000300.SH,3657.579
2230,20190311,000300.SH,3729.9546
2231,20190312,000300.SH,3755.3519
2232,20190313,000300.SH,3724.1941
2233,20190314,000300.SH,3698.4858
2234,20190315,000300.SH,3745.005
2235,20190318,000300.SH,3851.7479
2236,20190319,000300.SH,3833.9626
2237,20190320,000300.SH,3835.4397
2238,20190321,000300.SH,3836.8913
2239,20190322,000300.SH,3833.8013
2240,20190325,000300.SH,3742.8252
2241,20190326,000300.SH,3700.4388
2242,20190327,000300.SH,3743.3878
2243,20190328,000300.SH,3728.3953
2244,20190329,000300.SH,3872.3412
2245,20190401,000300.SH,3973.928
2246,20190402,000300.SH,3971.2852
2247,20190403,000300.SH,4022.1566
2248,20190404,000300.SH,4062.2309
2249,20190408,000300.SH,4057.2286
2250,20190409,000300.SH,4075.4301
2251,20190410,000300.SH,4085.847
2252,20190411,000300.SH,3997.5778
2253,20190412,000300.SH,3988.6168
2254,20190415,000300.SH,3975.5244
2255,20190416,000300.SH,4085.7891
2256,20190417,000300.SH,4087.2398
2257,20190418,000300.SH,4072.0753
2258,20190419,000300.SH,4120.6078
2259,20190422,000300.SH,4025.6109
2260,20190423,000300.SH,4019.0053
2261,20190424,000300.SH,4030.0887
2262,20190425,000300.SH,3941.816
2263,20190426,000300.SH,3889.2748
2264,20190429,000300.SH,3900.3339
2265,20190430,000300.SH,3913.211
2266,20190506,000300.SH,3684.6168
2267,20190507,000300.SH,3720.6684
2268,20190508,000300.SH,3667.4574
2269,20190509,000300.SH,3599.7001
2270,20190510,000300.SH,3730.4513
2271,20190513,000300.SH,3668.7255
2272,20190514,000300.SH,3645.1503
2273,20190515,000300.SH,3727.0923
2274,20190516,000300.SH,3743.9635
2275,20190517,000300.SH,3648.7609
2276,20190520,000300.SH,3617.7924
2277,20190521,000300.SH,3666.7762
2278,20190522,000300.SH,3649.3796
2279,20190523,000300.SH,3583.9646
2280,20190524,000300.SH,3593.9139
2281,20190527,000300.SH,3637.1971
2282,20190528,000300.SH,3672.2605
2283,20190529,000300.SH,3663.909
2284,20190530,000300.SH,3641.1833
2285,20190531,000300.SH,3629.7893
2286,20190603,000300.SH,3632.0127
2287,20190604,000300.SH,3598.4666
2288,20190605,000300.SH,3597.105
2289,20190606,000300.SH,3564.6778
2290,20190610,000300.SH,3610.7435
2291,20190611,000300.SH,3719.2759
2292,20190612,000300.SH,3691.0957
2293,20190613,000300.SH,3685.3933
2294,20190614,000300.SH,3654.8799
2295,20190617,000300.SH,3654.8248
2296,20190618,000300.SH,3667.6185
2297,20190619,000300.SH,3715.9381
2298,20190620,000300.SH,3828.5183
2299,20190621,000300.SH,3833.9383
2300,20190624,000300.SH,3841.2659
2301,20190625,000300.SH,3801.3098
2302,20190626,000300.SH,3794.331
2303,20190627,000300.SH,3834.8172
2304,20190628,000300.SH,3825.5873
2305,20190701,000300.SH,3935.8116
